,track_id,track_name,artist_name,album_name,release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1396,5B8VpcIC3EAI3wke3XQoRy,"Fire! (feat. YUQI ((G)I-DLE), JVKE)","Alan Walker, YUQI, JVKE, (G)I-DLE","Fire! (feat. YUQI ((G)I-DLE), JVKE)",2023-12-14,123624,70,0.78,0.726,1,-5.683,1,0.0321,0.0274,0.0,0.126,0.303,125.032
1397,6W9qtw3ddhkYznaOxB50p8,The Feeling,Lost Frequencies,The Feeling,2023-06-09,153449,70,0.652,0.724,7,-8.315,1,0.113,0.448,0.0,0.0908,0.36,131.97
1398,56GCtbkFhreHRCoWSHyCdU,In The Sky,"Dimitri Vangelis & Wyman, Mike Perry",In The Sky,2024-06-21,211640,48,0.532,0.838,11,-3.558,0,0.0465,0.00538,3.52e-06,0.101,0.175,128.025
1399,6rGf5AsEaVskU0pO2ewcUL,Sweet Disposition - John Summit & Silver Panda Remix,"The Temper Trap, John Summit, Silver Panda",Sweet Disposition (John Summit & Silver Panda Remix),2024-01-26,251904,69,0.587,0.919,11,-4.679,0,0.0429,0.0042,0.014,0.357,0.0745,125.977
1400,7mdDd1a4TtNGqDW1lXc14o,Danza Kuduro - Tiësto Remix,"Don Omar, Lucenzo, Tiësto",Danza Kuduro (Tiësto Remix),2024-04-12,219047,67,0.817,0.808,9,-5.042,0,0.0429,0.00259,0.91,0.0953,0.486,125.008
1401,4Mw1vqYfDWL2d8dJLWFYQp,Kill The Vibe,"David Guetta, MORTEN, Prophecy",Kill The Vibe,2024-05-31,166917,70,0.937,0.751,11,-5.636,0,0.246,0.141,0.0307,0.0604,0.541,133.032
1402,5yr1JLt5hokAyU8NBr75jr,A Bar Song (Tipsy) [Remix},"Shaboozey, David Guetta",A Bar Song (Tipsy) [Remix],2024-04-14,163863,66,0.75,0.589,9,-5.327,1,0.0404,0.00433,0.000166,0.083,0.538,132.008
1403,6ZorLNYsF1KjjV9M2OSxAF,Out My Head,"Topic, A7S",Out My Head,2024-04-26,164000,66,0.674,0.729,10,-7.543,0,0.0673,0.0128,1.14e-05,0.464,0.473,125.966
1404,2HJBsWX5LQK8Y95JzPJ4zp,Tattoo - Topic Remix,"Loreen, Topic",Tattoo (Topic Remix),2023-08-04,211400,66,0.445,0.911,6,-5.62,1,0.198,0.00494,1.87e-05,0.0892,0.206,150.237
1405,4ptnQ0kQnN1U1Ig8TSslj6,Turn On The Lights again.. (feat. Future & Fred again..) - Anyma Remix,"Swedish House Mafia, Anyma, Future, Fred again..",Turn On The Lights again.. (feat. Future & Fred again..) [Remixes],2022-09-12,253433,64,0.683,0.825,7,-6.175,1,0.0424,0.000833,0.727,0.232,0.0451,126.023
1406,3APyTiWzqQtT8vd0kRz6lo,Ritmo De La Noche (Vamos A La Playa),"W&W, AXMO",Ritmo De La Noche (Vamos A La Playa),2023-07-28,171555,63,0.542,0.945,9,-2.876,1,0.0444,0.000579,0.000253,0.122,0.229,135.083
1408,65Iiyhh7rD0vq0bmCPz2YK,Rock My Body (with Sash!) - W&W x R3HAB VIP Remix,"R3HAB, INNA, W&W, Sash!",Rock My Body (with SASH!) [W&W x R3HAB VIP Remix],2023-08-11,168461,61,0.629,0.957,7,-4.353,0,0.0914,0.0441,7.16e-05,0.28,0.478,130.077
1409,5uiQAY4i9oTGf79rgcf5jr,Whatever (with Ava Max) - Tiësto Remix,"Kygo, Tiësto",Whatever (with Ava Max) - Tiësto Remix,2024-03-22,165714,60,0.658,0.959,8,-4.795,1,0.397,0.00154,0.0138,0.327,0.673,126.147
1410,575ViHchpSUjfTLCQPdE49,Empty,"Martin Garrix, DubVision, Jaimes",Empty,2024-03-08,198425,60,0.495,0.919,1,-4.018,0,0.0329,0.000958,0.000584,0.0958,0.141,126.967
1411,1GD5ooLHgV9nolrem1DBiB,The Veldt Cinema - BYNX Edit,"deadmau5, Benny Benassi, Gary Go, BYNX",The Veldt Cinema (BYNX Edit),2023-06-09,277298,59,0.587,0.829,9,-4.906,1,0.0326,0.0716,5.27e-05,0.15,0.162,127.977
1412,2XJSKm7Ie15xQnoP1bY0Fp,Fireflies,"LUM!X, Jordan Rys",Fireflies,2023-11-24,143117,59,0.582,0.842,0,-6.841,0,0.136,0.00686,1.58e-05,0.161,0.144,170.021
1413,5QZmUKPG3uPU0hwJuHwfGD,Drums (Feat. Kim Petras) - Tiësto Remix,"James Hype, Kim Petras, Tiësto",Drums (Feat. Kim Petras) [Tiesto Remix],2024-01-12,172500,58,0.647,0.948,6,-3.802,1,0.0302,0.00043,0.115,0.116,0.474,127.966
1414,3wxbMFOaduop2XFO9gKihO,The Scientist,"Dimitri Vegas & Like Mike, Brennan Heart, Tony Junior",The Scientist,2024-03-29,207483,58,0.436,0.825,6,-3.709,1,0.0354,0.0592,3.49e-05,0.138,0.208,155.048
1415,2E8ometum2UaxsEdH8VS5z,Crush Me Down (You Spin Me Around),"Blasterjaxx, Naeleck, 3rd Wall",Crush Me Down (You Spin Me Around),2024-06-21,121232,57,0.603,0.896,1,-4.485,1,0.128,0.014,0.000173,0.265,0.335,149.927
1416,4wAQSi076CxYXc0y37IRRH,Smalltown Boy,Don Diablo,Smalltown Boy,2024-05-10,214153,57,0.722,0.95,0,-4.243,0,0.0409,0.0492,0.0356,0.0894,0.0415,129.962
1417,6afdNrotJ1PCt9DoFiHpLj,Real Love,"Martin Garrix, Lloyiso",Real Love,2023-09-22,163000,58,0.648,0.753,1,-5.539,1,0.0527,0.0287,0.0,0.0651,0.454,125.073
1418,6JjSReyiX0pm6PkdqjP8nB,Enjoy the Silence,"Alle Farben, Maurice Lessing, RELOVA",Enjoy the Silence,2024-05-10,221607,57,0.682,0.938,1,-5.025,1,0.0622,0.0644,0.0487,0.116,0.0675,125.987
1419,107nvz0Fjnsq9O9g61myZ5,Nothing Else Matters vs F*CKING SOCIETY - Hardwell Mashup,"Hardwell, Metallica",REBELS NEVER DIE (Deluxe Edition),2022-12-23,189374,57,0.551,0.855,2,-6.378,1,0.0616,0.00113,0.845,0.838,0.0332,128.013
1420,0OxLol8qf9zsrXSs1IqyMu,By Now,"Armin van Buuren, D.O.D, Laura Welsh",By Now,2024-04-26,153040,57,0.5,0.951,0,-5.838,1,0.274,0.028,0.0883,0.625,0.42,132.956
1421,4KB66xUZWvRDej628vf2J8,Run Free (Countdown),"Tiësto, R3HAB",Run Free (Countdown),2023-11-10,152380,57,0.699,0.988,8,-2.645,1,0.0995,0.00985,0.934,0.0847,0.192,125.991
1422,2rh38KyxmYjzTU1tavVLl4,Gangster,"W&W, VINAI",Gangster,2023-05-19,136000,57,0.534,0.996,2,-1.77,1,0.139,0.00929,0.472,0.0595,0.165,150.005
1423,0Ae4YMelaM5V6uWa5HNyKw,Missing You,"Frank Walker, Nate Smith",Missing You (feat. Nate Smith),2024-01-12,187258,56,0.481,0.848,1,-5.466,1,0.0573,0.00622,0.0,0.108,0.204,123.887
1424,5oOgt1g5fB45ZkHZjjB9Qy,If Only I (feat. Bebe Rexha),"Two Friends, Loud Luxury, Bebe Rexha",If Only I (feat. Bebe Rexha),2023-06-23,142756,56,0.693,0.73,0,-5.06,0,0.0356,0.161,4.12e-05,0.109,0.693,120.018
1425,5RfVafaeEEiqC0Z3LsBaZw,Hurricane,"Martin Garrix, Sentinel, Bonn",Hurricane,2023-06-02,198867,57,0.434,0.66,6,-5.605,1,0.0359,0.0122,6.12e-06,0.103,0.315,127.968
1426,4YtVNUrDjKbdrpkreAaz17,Revolution,"Hardwell, Timmy Trumpet, Maddix",Revolution,2023-03-17,166285,56,0.457,0.968,7,-6.855,1,0.0953,0.0186,0.698,0.692,0.0375,139.978
1427,76YXmewvHFse7tBeOTtSx3,Sacrifice,"Kaskade, deadmau5, Sofi Tukker, Kx5",Sacrifice,2023-02-17,279692,56,0.667,0.956,6,-5.563,1,0.287,0.00385,0.0184,0.303,0.17,129.991
1428,4AntJoNSbWUxcKb8J5QjBY,Atomic City - Tiësto Remix,"U2, Tiësto",Atomic City (Tiësto Remix),2024-06-21,283888,56,0.627,0.661,7,-3.968,1,0.0413,0.00354,4.28e-06,0.0671,0.36,132.006
1429,6AoG52kxfptY0QBQnjuQOe,Hollow,"Dabin, Kai Wachi, Lø Spirit",Hollow,2023-01-20,240000,56,0.443,0.906,2,-3.347,0,0.0775,0.000368,2.89e-06,0.374,0.43,145.023
1430,4yagkb6nJCRcfjUhaOVHTw,I Got Nothing,"MEDUZA, Ferreck Dawn, Clementine Douglas",I Got Nothing,2023-12-08,203540,56,0.593,0.901,1,-6.908,1,0.0702,0.0685,0.212,0.185,0.41,124.971
1431,45Q6hkvGtzW0VUybDnQ4n8,Beyond the Fire,Don Diablo,Beyond the Fire,2023-02-17,228620,56,0.631,0.411,5,-11.26,0,0.0401,0.849,0.864,0.104,0.117,115.968
1432,1hmI7H4W0ChPH6vfa9i2CQ,Prada (feat. D-Block Europe) - Valexus Remix,"cassö, RAYE, Valexus, D-Block Europe",Prada (feat. D-Block Europe) [Valexus Remix],2023-09-08,135125,70,0.67,0.748,1,-11.441,1,0.123,0.0236,0.00874,0.106,0.557,153.938
1433,0oCNRAmwLo4zHDpCKpjQtI,Ferrari - Oliver Heldens Remix,"James Hype, Miggy Dela Rosa, Oliver Heldens",Ferrari (Oliver Heldens Remix),2022-08-19,188640,60,0.73,0.903,1,-5.64,0,0.0427,0.00806,0.252,0.0998,0.694,124.957
1434,19eIZmuXlBmLTha1lPHef7,Alors On Danse - DubDogz Remix,"Stromae, Dubdogz",Alors On Danse (DubDogz Remix),2019-05-03,168576,70,0.789,0.752,1,-4.274,0,0.164,0.027,2.69e-05,0.613,0.739,122.98
1435,4h4Em3iM0Vp45KD7b5wW3Z,90s Better,"ConKi, Zummer, MAZEMIRROR",90s Better,2023-04-13,139970,58,0.548,0.991,0,-3.524,0,0.0482,0.11,0.00105,0.131,0.646,145.982
1436,1bFgMkoazsyZGSflpCzYm6,Pepas - Tiësto Remix,"Farruko, Tiësto",Pepas (Tiësto Remix),2021-09-29,223384,66,0.769,0.688,7,-4.378,1,0.0501,0.00215,0.107,0.088,0.387,130.026
1438,4nmDwwaz4eV09GAZPgoZPo,Mesmerized,"INViDA, Alvin Anthony, Luxtides",Mesmerized,2024-05-30,130000,52,0.612,0.937,6,-6.234,1,0.0341,0.000831,0.00295,0.169,0.259,132.075
1439,04R4oiYD4NU6ZkdwlaJSep,Bad Memories - Felix Jaehn Remix,"MEDUZA, James Carter, Felix Jaehn, Elley Duhé, FAST BOY",Bad Memories (Felix Jaehn Remix),2022-10-14,149565,64,0.667,0.815,1,-7.401,1,0.19,0.031,0.0361,0.0349,0.394,138.057
1440,3AjSfp5FDvwtMU9XBsbS8j,Push Up - Main Edit,Creeds,Push Up (Main Edit),2023-03-31,139300,80,0.767,0.83,7,-8.78,1,0.206,0.209,0.836,0.0582,0.187,75.023
1442,7F96KtKIOWDuK7ElvMLlne,Above the Clouds,"ConKi, K!llx, Crooked Bangs",Above the Clouds,2023-03-16,157302,57,0.709,0.853,0,-4.585,0,0.0467,0.254,1.73e-05,0.113,0.58,120.049
1443,04rGHOEfPKPPnbYPQnXlE6,Out Of Control,R3SPAWN,Out Of Control,2024-06-14,167647,42,0.731,0.97,8,-7.084,1,0.0895,0.000172,0.788,0.122,0.476,135.991
1444,052SluA0wYuapSVe9VzK6m,When Love Takes Over,VARGENTA,When Love Takes Over,2023-09-07,117952,51,0.603,0.824,0,-6.55,1,0.0638,0.147,2.75e-05,0.345,0.47,144.835
1445,6iW38RGqdDGOofmz2HeXLW,Piece Of Your Heart - Alok Remix,"MEDUZA, Alok, Goodboys",Piece Of Your Heart (Alok Remix),2019-06-07,166451,70,0.797,0.86,10,-4.38,0,0.0413,0.0312,0.0137,0.334,0.192,124.033
1446,5cOSrZbXBlAARg81bp8bk9,Faded,"BOOTY LEAK, Garonzos, HOMINID",Faded,2023-12-28,103354,51,0.609,0.691,0,-9.392,1,0.168,0.0207,0.499,0.415,0.294,154.94
1447,2W5n5YsWKPy3kw3yMb4qh0,Shivers - Alok Remix,"Ed Sheeran, Alok",Shivers (Alok Remix),2021-10-11,172500,51,0.66,0.866,4,-5.278,0,0.0598,0.0137,4e-06,0.417,0.596,128.072
1448,7jgJjI198nMhTpJ80f0LeK,Where Are You Now - Deluxe Mix,"Lost Frequencies, Calum Scott",Where Are You Now (Deluxe Mix),2021-12-31,254731,44,0.691,0.726,1,-8.943,0,0.0534,0.265,0.0171,0.317,0.181,126.028
1450,4MxRKmmyxI79W8cRy7MzsW,No Caller Id,"Corena, NATE SEBSIBE, Gabriel Wittner",No Caller Id,2024-06-27,164000,38,0.755,0.888,8,-6.037,0,0.0579,0.0434,0.000967,0.254,0.309,120.056
1451,525GY0mXYnxajolwgS8Eaz,Cooler Than Me,Lucky Luke,Cooler Than Me,2019-05-17,179760,65,0.889,0.716,7,-6.146,1,0.0708,0.0595,0.0409,0.168,0.296,128.022
1452,5SuFAL1gLHPoyz4IPTwslW,Ooh La La,"Madism, SMACK",Ooh La La,2024-06-14,128750,60,0.749,0.844,5,-4.094,0,0.106,0.0261,0.0167,0.111,0.712,125.023
1453,10qFWDGolqOUkc4oIzRjkv,Lost in Istanbul,Altrøx,Lost in Istanbul,2024-05-09,161575,53,0.754,0.831,6,-6.522,0,0.113,0.143,0.0118,0.402,0.364,110.008
1455,1IAGVO9a3LDO5VttJ96DtA,Loose Ends,"Lucas Estrada, Syn Cole",Loose Ends,2024-03-29,144197,56,0.652,0.842,4,-5.073,0,0.0371,0.0665,1.81e-05,0.106,0.597,130.002
1456,5smV9PLgN7AoQfbSP6DbsZ,Reciprocate,"Zummer, Hannah Gracelynn",Reciprocate,2024-02-15,131200,47,0.661,0.976,6,-3.636,1,0.061,0.00186,0.00123,0.103,0.644,150.045
1457,1TFmUJ4r4NwvpWWYpFiJC8,Nothing But Pleasure,One of Six,Nothing But Pleasure,2024-06-14,143437,45,0.7,0.93,1,-4.92,1,0.0477,0.00221,0.714,0.0803,0.732,128.014
1458,1o9D0rUusi2V5idyOEOPII,Sweet Dreams (Are Made of This),"Winati, Moonshine, BELLMAN, Louise CS",Sweet Dreams (are Made of This),2019-06-21,176773,53,0.815,0.647,9,-7.162,0,0.218,0.399,0.0,0.0738,0.182,125.95
1459,6cCEeEs9JA5OI81XaM9RRv,I Won't Let You Go,"PHARAØH, Soundwaves",I Won't Let You Go,2023-05-18,133548,49,0.721,0.82,7,-5.807,0,0.0619,0.154,0.000219,0.282,0.168,123.939
1460,0XX5PxqMoXAPxBZ0qYqSwI,Breaking Me - HUGEL Remix,"Topic, A7S, HUGEL",Breaking Me (HUGEL Remix),2020-04-16,171904,59,0.85,0.585,10,-5.229,0,0.0488,0.0101,7.79e-06,0.261,0.77,126.0
1461,5rtPyuhgDuiTWpIn3Rx1Vf,Collide,"Badscandal, BOOTY LEAK, Janet Tung",Collide,2023-11-03,126562,38,0.674,0.876,11,-5.885,0,0.0432,0.0978,1.52e-05,0.105,0.444,127.97
1462,506EQ1X6MmQlyrmoErYUfc,Turbulence,"Coopex, VARGENTA, Aili",Turbulence,2024-02-29,133206,47,0.757,0.884,8,-6.712,0,0.093,0.133,0.00544,0.235,0.787,124.985
1463,5Kg5OaXPVPc0O7isp3g3Zc,Jambo,"Zummer, Janethan",Jambo,2023-08-17,134637,47,0.675,0.952,7,-4.424,0,0.0581,0.0115,0.124,0.112,0.653,123.974
1465,4Fo1ymHqRDGloYpbR8PQBE,Make You Happy,"K!llx, Elle Sloan, Callson",Make You Happy,2023-12-07,144000,46,0.636,0.997,6,-3.617,1,0.0878,0.0888,0.0375,0.0589,0.57,150.003
1466,2dQzfKRaMKUCQgMpOtpLTh,Bella ciao - HUGEL Remix,"El Profesor, HUGEL",Bella ciao (HUGEL Remix),2018-04-13,164954,62,0.842,0.488,11,-7.856,0,0.0844,0.218,0.00718,0.0877,0.647,126.019
1467,4TpXLhpLYQPMHM1A8W9J84,ily (i love you baby) (Topic Remix) [feat. Emilee],"Surf Mesa, Topic, Emilee",ily (i love you baby) (Topic Remix) [feat. Emilee],2020-05-29,156960,52,0.797,0.791,11,-4.198,1,0.0432,0.000679,0.00751,0.0678,0.589,126.004
1468,7IKbLYB375325vEbN2NiwL,Lullaby,"Kezano, zara luna",Lullaby,2024-05-23,160624,51,0.672,0.599,3,-8.016,0,0.0628,0.146,0.000803,0.0995,0.394,105.037
1470,51Of5p3lKZeOg6itfs4og4,Lovefool,twocolors,Lovefool,2020-05-08,190487,66,0.677,0.766,6,-6.896,1,0.0568,0.0219,6.81e-06,0.129,0.198,123.062
1471,4zK8SS2OrqAmxaf7tPIaeb,Sway,"K!llx, B.R.T, CMAGIC5",Sway,2023-01-19,146414,49,0.806,0.803,5,-7.29,0,0.0607,0.0229,0.00453,0.148,0.767,126.025
1473,0uL88Lp7C6i2WGHub1zrJ9,Later Bitches,The Prince Karma,Later Bitches,2018-05-25,247976,58,0.769,0.518,8,-6.563,1,0.102,0.000573,0.108,0.342,0.504,121.116
1474,1CKcs7j0jxdGDCWrntDQil,Hello Shadow,"Sugar Jesus, Dani Doucette",Hello Shadow,2024-03-28,180952,51,0.586,0.798,2,-7.359,1,0.0446,0.0239,2.6e-05,0.354,0.145,125.962
1475,157xtGKCgm8P9mJzYBkVjh,Tokyo To Seoul,ELYX,Tokyo To Seoul,2024-06-14,144642,53,0.673,0.836,10,-7.272,0,0.05,0.0344,0.0111,0.221,0.152,139.974
1476,45vQQXKfA4edHqKV5roP3M,In Your Eyes (feat. Alida) - KREAM Remix,"Robin Schulz, Alida, KREAM",In Your Eyes (feat. Alida) [KREAM Remix],2020-02-28,203240,45,0.698,0.839,6,-5.983,0,0.193,0.027,0.0357,0.0779,0.709,123.988
1477,62LN2Eh7OpiPQTpGbnQVm2,Take You There,"ConKi, Goodkins, Janethan",Take You There,2022-05-13,148302,56,0.642,0.746,8,-5.984,0,0.0927,0.118,0.0,0.286,0.532,122.869
1478,5WYB4aZkflwjAApBoDCYkz,Astronomia - Never Go Home,Tony Igy,Astronomia (Never Go Home),2020-10-09,156888,57,0.697,0.81,6,-5.128,0,0.0669,0.0424,0.000233,0.322,0.558,125.979
1479,3O0WP95w6trTVFcNUC9oMw,Wanna Do It,K!llx,Wanna Do It,2023-07-13,139439,47,0.609,0.86,4,-4.082,1,0.0557,0.0354,2.48e-05,0.104,0.526,126.003
1480,2ONRkpOJ6X91GMXMthtT0M,Ride It - Jonas Blue Remix,"Regard, Jonas Blue",Ride It (Jonas Blue Remix),2019-11-01,182400,57,0.689,0.946,7,-3.814,0,0.0397,0.00658,0.00189,0.262,0.392,125.037
1481,6u8V24fE3mcLUFQC2cC4Ar,Heart Of Stone,"Groove Crackers, GYMBRO, Alex D'Rosso",Heart Of Stone,2024-06-07,128571,47,0.667,0.768,4,-7.228,0,0.0503,0.0684,0.00614,0.195,0.577,140.02
1482,4OeX5rPMm84tXXbbRLyfeh,Higher,"LEØN TARØ, Katie Coleman",Higher,2023-07-20,163891,44,0.56,0.949,6,-3.54,0,0.0715,0.0112,0.00218,0.203,0.579,126.061
1483,151gLrqXOe7gXbM99cUizY,Show Me Love - Dubdogz Remix,"Steve Angello, Laidback Luke, Dubdogz, Robin S",Show Me Love (Dubdogz Remix),2021-02-05,189677,0,0.648,0.804,9,-8.232,0,0.0541,0.00567,0.0033,0.643,0.376,123.971
1484,1ymVJxxBnFgNM9ocMzVqSg,Rain on Me,"FIXL, Ruxolf, Koa",Rain on Me,2023-11-02,139024,50,0.65,0.778,1,-6.102,1,0.0365,0.585,2.28e-05,0.133,0.494,123.102
1485,5072hCBK3Z15qRnTEzd8fy,Titanium (feat. Sia) - David Guetta & MORTEN Future Rave Remix,"David Guetta, MORTEN, Sia",Titanium (feat. Sia) [David Guetta & MORTEN Future Rave Remix],2021-08-20,211428,64,0.448,0.911,10,-7.121,1,0.0491,0.00107,0.555,0.37,0.0305,126.021
1486,5ZNWodLZih0em2r4BKztcJ,Strip Me Down,"GYMBRO, Amero, Groove Crackers",Strip Me Down,2024-06-21,134400,51,0.604,0.828,8,-7.289,0,0.0303,0.0502,0.00105,0.061,0.598,149.971
1487,2WN2RmEKo9Ilko3SyS6YPs,Into the Light,"B.R.T, Barmuda",Into the Light,2024-02-22,139733,44,0.648,0.903,0,-5.554,1,0.118,0.0859,0.000112,0.139,0.402,148.016
1488,2aQpISWUBToaF84DDiTeRV,Be My Lover (feat. La Bouche) - 2023 Mix,"Hypaton, David Guetta, La Bouche",Be My Lover (feat. La Bouche) [2023 Mix],2023-04-21,169523,79,0.589,0.973,8,-5.317,1,0.0426,0.0347,0.000945,0.45,0.115,126.003
1489,6ZfpGs7AtyO29kRjcI52dN,Doggy Style,Alfons,Doggy Style,2024-06-21,127200,49,0.668,0.973,6,-4.265,1,0.272,0.117,0.00676,0.397,0.37,149.998
1490,2gZ7eMtPgsaIJstAYPgYVT,Always Remember,"jeonghyeon, Able Faces",Always Remember,2023-10-12,176640,48,0.669,0.907,11,-3.654,1,0.0372,0.107,0.000694,0.172,0.701,125.017
1491,6lVxE1HbTGOiDPD7oBeoSr,La Isla Bonita,"NAJA, B.R.T",La Isla Bonita,2023-05-25,165430,52,0.705,0.755,0,-7.831,0,0.129,0.139,1.29e-05,0.14,0.437,121.985
1492,5kwwsfTyavPnE8LfZ4Rnq9,You Owe Me,LUNAX,You Owe Me,2024-06-07,133818,55,0.566,0.841,0,-6.607,1,0.0363,0.0154,0.0379,0.341,0.504,165.072
1493,1xfj8i1OvEhqJmWncOV2d5,June,"Thierry Von Der Warth, Carston, Horizon Blue",June,2024-04-26,163572,66,0.684,0.739,5,-6.298,1,0.0444,0.0452,6.3e-06,0.646,0.586,120.009
1494,7swAlDBeFKfl2C02ALcj7H,Not Like You,Lukas Vane,Not Like You,2024-06-13,144960,23,0.67,0.904,0,-5.553,1,0.036,0.0233,0.0434,0.312,0.395,127.938
1496,3dNBpWFMs0URXltRHcdiw8,Feel The Light,"Dream Chaos, Nito-Onna",Feel The Light,2024-06-03,138680,44,0.62,0.704,11,-9.715,1,0.0582,0.151,0.0066,0.116,0.273,144.937
1497,2yowhU7we8zepOvDviPwpK,Eyes on You,Jai Nova,Eyes on You,2024-06-07,145241,41,0.769,0.808,7,-5.489,1,0.106,0.0239,0.00876,0.468,0.348,125.022
1498,0GRJE21EBxLjn3Wh4gPCTJ,One More Time,GATTÜSO,One More Time,2024-05-31,195889,49,0.58,0.952,11,-5.434,0,0.0426,0.00474,0.35,0.116,0.234,136.016
1499,3zlU35KGkGQpcvaGc8sVdo,Sweet Suriname - Edit,Nathassia,Sweet Suriname (Edit),2024-03-22,164612,28,0.59,0.92,5,-2.247,0,0.0671,0.00887,0.0222,0.356,0.265,127.984
1500,3yJI8bGQUSwN30jQqPofPF,Young (Sam Harris Remix),"Carl Clarks, Sam Harris",Young (Sam Harris Remix),2024-03-28,148548,41,0.799,0.613,6,-8.662,1,0.0543,0.188,0.000256,0.105,0.281,124.003
1501,3xOaynh85cRXfXEEHZOQw8,Somebody You're Not (Robbie Rivera Remix),"Carl Clarks, Robbie Rivera",Somebody You're Not (Robbie Rivera Remix),2024-05-03,188333,38,0.294,0.904,11,-6.833,0,0.0412,0.0107,0.0215,0.218,0.477,119.273
1502,4pPeMTQAEQCM4WfzVLilyW,Best You Ever Had,"Michael Fall, Lady E",Best You Ever Had,2024-05-03,191612,34,0.701,0.671,7,-8.095,1,0.0535,0.0381,6.56e-05,0.685,0.638,124.022
1503,5RmLtwJ8wyMGvwP2N2MsvO,Giving Me Life (TS7 Remix),"Tchami, Malaa, TS7, Kaleena Zanders",Giving Me Life (TS7 Remix),2024-06-28,193888,39,0.779,0.917,4,-4.343,0,0.0491,0.0363,0.119,0.133,0.541,135.013
1504,59AVbJMmnsAP6p0xmRSv2o,Bad Liar - Lake Matisse Remix,"CARSTN, Lake Matisse, Jay Mason",Bad Liar (Lake Matisse Remix),2024-06-21,152409,40,0.809,0.849,11,-7.229,0,0.15,0.0705,0.103,0.553,0.59,122.017
1505,3v66edalBUNYxsJMLih2k5,Your Voice,Ken Bauer,Your Voice,2024-06-28,154285,11,0.537,0.98,7,-5.583,1,0.0778,0.00317,0.894,0.401,0.377,126.024
1506,02qTpbht5xlc7m4d70ECRI,Up & Down - Radio Edit,Kaleo Riot,Up & Down,2024-06-28,157377,14,0.691,0.698,10,-5.449,1,0.0918,0.18,0.0,0.0805,0.388,122.023
1507,1frASlclFYol6FHwrsaFft,The Club,"Tom Budin, Arkins, D-Steal",The Club,2024-06-28,180000,29,0.841,0.984,6,-6.271,0,0.067,0.00614,0.184,0.375,0.906,130.023
1508,67smGwuPEtA6GAfeweAVNO,SLAY!,Eternxlkz,SLAY!,2024-03-15,107076,83,0.681,0.773,1,-4.706,1,0.0345,0.0863,0.734,0.0978,0.504,129.923
1509,7vOmSP2647oNUGGEhWd1cr,Montagem Mysterious Game,LXNGVX,Montagem Mysterious Game,2023-12-01,103495,81,0.537,0.64,1,-10.441,1,0.104,0.146,0.878,0.157,0.222,130.051
1510,4VL5XwfATZuAVTW471Wpro,FUNKED UP - SLOWED,"xxanteria, isq",FUNKED UP,2024-01-19,115348,80,0.755,0.927,11,0.254,0,0.0645,0.00288,0.925,0.0567,0.702,109.952
1511,5K2onWVFDevmZ5y9AgiEcr,Fluxxwave,Clovis Reyes,Fluxxwave,2023-05-07,150441,72,0.512,0.468,5,-9.144,0,0.0643,0.0303,0.0121,0.26,0.188,75.304
1512,5VZ0soW5syQfefCUj603DW,MASHA ULTRAFUNK,"HISTED, TXVSTERPLAYA",MASHA ULTRAFUNK,2024-03-07,93650,80,0.652,0.891,10,1.808,0,0.0368,0.001,0.0148,0.336,0.576,100.265
1513,2ksyzVfU0WJoBpu8otr4pz,METAMORPHOSIS,INTERWORLD,METAMORPHOSIS,2021-11-25,142839,79,0.593,0.641,7,-12.727,0,0.0992,0.426,0.901,0.122,0.147,175.014
1514,0EqczV3o6fwksegAavIHpX,LOVELY BASTARDS,"ZWE1HVNDXR, yatashigang",LOVELY BASTARDS,2023-08-25,116104,79,0.613,0.81,1,-6.16,1,0.488,0.832,0.899,0.137,0.686,150.251
1515,2V3hsJU3bTOATih0Fm4aDp,BRODYAGA FUNK,Eternxlkz,BRODYAGA FUNK,2023-11-17,134785,78,0.593,0.738,11,-2.956,0,0.0351,0.269,0.968,0.292,0.591,130.0
1516,6qyS9qBy0mEk3qYaH8mPss,Murder In My Mind,Kordhell,Murder In My Mind,2022-01-21,145000,78,0.712,0.972,10,-0.514,1,0.112,0.00547,7.06e-05,0.128,0.568,119.966
1517,3K5KXm1uZjiyQk0J7op1xf,9mm,"Memphis Cult, Groove Dealers, SPLYXER",Memphis Cult Vol. 6,2023-02-23,86709,77,0.737,0.915,0,-2.749,1,0.0412,0.00322,2.58e-05,0.084,0.304,154.964
1518,01kfSdF9zfcDLri5sSWEoL,RAVE,Dxrk ダーク,RAVE,2022-03-18,169245,75,0.716,0.748,8,-6.06,1,0.0356,0.235,0.849,0.114,0.338,119.918
1519,6njJR3OIp3oA0Kc4aC9Tzf,MONTAGEM - PR FUNK,"S3BZS, Mc Gw, Mc Menor Do Alvorada",MONTAGEM - PR FUNK,2023-05-01,61673,79,0.877,0.803,9,-3.195,1,0.0507,0.734,0.056,0.087,0.795,130.028
1520,4hcnbu7PdISGGj82ZuDpFQ,FRESH,NXVAMANE,FRESH,2023-02-24,68687,74,0.952,0.988,11,0.326,0,0.228,0.0131,1.24e-05,0.235,0.942,130.24
